Calendar;Date;Name;Active;Source;Kind;Status;Version;Updated
KR;2027-09-15;Chuseok;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2027-09-16;The second day of Chuseok;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2027-10-03;National Foundation Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2027-10-04;Alternative holiday for National Foundation Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2027-10-09;Hangul Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2027-10-11;Alternative holiday for Hangul Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2027-12-25;Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2027-12-27;Alternative holiday for Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-01-01;New Year's Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-01-26;The day preceding Korean New Year;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-01-27;Korean New Year;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-01-28;The second day of Korean New Year;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-03-01;Independence Movement Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-04-12;National Assembly Election Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-05-01;Labor Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-05-02;Buddha's Birthday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-05-05;Children's Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-06-06;Memorial Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-07-17;Constitution Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-08-15;Liberation Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-10-02;The day preceding Chuseok;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-10-03;"Chuseok; National Foundation Day";1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-10-04;The second day of Chuseok;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-10-05;Alternative holiday for Chuseok;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-10-09;Hangul Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
KR;2028-12-25;Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/south_korea.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-01-01;New Year's Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-04-02;Maundy Thursday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-04-03;Good Friday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-04-05;Easter Sunday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-04-06;Easter Monday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-05-01;Labor Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-05-14;Ascension Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-05-17;Constitution Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-05-24;Pentecost;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-05-25;Pentecost Monday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-12-25;Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2026-12-26;Second Day of Christmas;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2027-01-01;New Year's Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2027-03-25;Maundy Thursday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2027-03-26;Good Friday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2027-03-28;Easter Sunday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2027-03-29;Easter Monday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2027-05-01;Labor Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2027-05-06;Ascension Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2027-05-16;Pentecost;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2027-05-17;"Constitution Day; Pentecost Monday";1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2027-12-25;Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2027-12-26;Second Day of Christmas;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-01-01;New Year's Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-04-13;Maundy Thursday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-04-14;Good Friday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-04-16;Easter Sunday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-04-17;Easter Monday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-05-01;Labor Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-05-17;Constitution Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-05-25;Ascension Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-06-04;Pentecost;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-06-05;Pentecost Monday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-12-25;Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
NO;2028-12-26;Second Day of Christmas;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/norway.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-01-01;New Year's Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-01-06;Epiphany;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-04-03;Good Friday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-04-05;Easter Sunday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-04-06;Easter Monday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-05-01;May Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-05-14;Ascension Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-05-24;Pentecost;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-06-06;National Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-06-19;Midsummer Eve;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-06-20;Midsummer Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-10-31;All Saints' Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-12-24;Christmas Eve;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-12-25;Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-12-26;Second Day of Christmas;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2026-12-31;New Year's Eve;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-01-01;New Year's Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-01-06;Epiphany;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-03-26;Good Friday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-03-28;Easter Sunday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-03-29;Easter Monday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-05-01;May Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-05-06;Ascension Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-05-16;Pentecost;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-06-06;National Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-06-25;Midsummer Eve;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-06-26;Midsummer Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-11-06;All Saints' Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-12-24;Christmas Eve;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-12-25;Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-12-26;Second Day of Christmas;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2027-12-31;New Year's Eve;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-01-01;New Year's Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-01-06;Epiphany;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-04-14;Good Friday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-04-16;Easter Sunday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-04-17;Easter Monday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-05-01;May Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-05-25;Ascension Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-06-04;Pentecost;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-06-06;National Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-06-23;Midsummer Eve;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-06-24;Midsummer Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-11-04;All Saints' Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-12-24;Christmas Eve;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-12-25;Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-12-26;Second Day of Christmas;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
SE;2028-12-31;New Year's Eve;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/sweden.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-01-01;New Year's Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-01-19;Martin Luther King Jr. Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-02-16;Washington's Birthday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-05-25;Memorial Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-06-19;Juneteenth National Independence Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-07-03;Independence Day (observed);1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-07-04;Independence Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-09-07;Labor Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-10-12;Columbus Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-11-11;Veterans Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-11-26;Thanksgiving Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2026-12-25;Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-01-01;New Year's Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-01-18;Martin Luther King Jr. Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-02-15;Washington's Birthday;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-05-31;Memorial Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-06-18;Juneteenth National Independence Day (observed);1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-06-19;Juneteenth National Independence Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-07-04;Independence Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-07-05;Independence Day (observed);1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-09-06;Labor Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-10-11;Columbus Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-11-11;Veterans Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-11-25;Thanksgiving Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-12-24;Christmas Day (observed);1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-12-25;Christmas Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2027-12-31;New Year's Day (observed);1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2028-01-01;New Year's Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
US;2028-01-17;Martin Luther King Jr. Day;1;https://github.com/vacanza/holidays/blob/v0.105/holidays/countries/united_states.py;HOLIDAY;"Da regole; non verificata singolarmente";0.105;2026-09-23T20:51:39+00:00
